EVENT_ID,EVENT_TITLE,EVENT_STR_DT,EVENT_END_DT,MAP_X,MAP_Y,ADDRESS,CATEGORY,CODE_SQL
2829148,G-KPOP콘서트,20230505,20230507,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02081000,35
2828692,2022 유니버설디자인 공감주간,20220820,20220828,129.0572361,35.16544951,부산광역시 부산진구 시민공원로 73 부산시민공원,A02080500,94
2828537,대구 떡볶이 페스티벌,20230617,20230618,128.5867965,35.88044364,대구광역시 북구 고성로 191,A02070200,79
2828431,한강페스티벌,20230505,20230507,127.0655391,37.53040445,서울특별시 광진구 강변북로 2202 뚝섬전망복합문화시설,A02070200,50
2828422,창녕문화재 야행,20230512,20230513,128.4991247,35.53964166,경상남도 창녕군 창녕읍 교하리,A02070200,222
2828404,마이크로 서울 : NFT 사운드 페스타,20220827,20220828,127.0238373,37.43556194,경기도 과천시 광명로 181,A02070200,112
2828336,시흥월곶포구축제,20231013,20231015,126.7408199,37.38761524,경기도 시흥시 월곶중앙로 37-1,A02070200,123
2828328,서울페스타,20230430,20230507,126.9768377,37.57223411,서울특별시 종로구 세종대로 175 세종이야기,A02070200,57
2828029,제5회 전북가족영화제,20220721,20220723,127.1414205,35.82023017,전라북도 전주시 완산구 전주객사3길 67 전주시네마타운,A02081100,240
2827828,K-Metaverse Festival & K-Metaverse Expo 2022,20221013,20221015,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02080600,35
2827820,대한민국 4차산업혁명 페스티벌 2022,20220915,20220917,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02080600,35
2827675,K-Metaverse Expo Busan 2022,20220818,20220820,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02080600,103
2827632,2022 <슬기로운 방학생활: 아세안>,20220819,20220821,129.182075,35.17517573,부산광역시 해운대구 좌동로 162 아세안문화원,A02081300,103
2827341,문막농협 원주쌀 토토미 및 찰옥수수축제,20220708,20220710,127.8117196,37.30645233,강원도 원주시 문막읍 문막리,A02070200,149
2827286,곡성 아이스크림 페스티벌,20220715,20220717,127.2971152,35.28007464,전라남도 곡성군 곡성로 855,A02070200,245
2827063,반려동물을 위한 콘서트,20220806,20220806,128.7202383,35.65120535,경상북도 청도군 청려로 1846,A02070200,205
2827060,제5회 무중력영화제(MUFF),20220916,20220917,126.8773231,37.52464897,서울특별시 양천구 오목로 359 무중력지대 양천,A02081100,53
2826992,대구데이 페스티벌,20230623,20230624,128.6184146,35.82942778,대구광역시 수성구 두산동,A02070200,81
2826964,Groove In Gwanak STREETDANCE FESTIVAL,20220716,20220831,126.9257893,37.48416565,서울특별시 관악구 관천로 53,A02070200,39
2826793,뮤직 플로우 사운즈 VOL.2 (MUSIC FLOW SOUNDS),20220709,20220709,126.7412082,37.50821235,인천광역시 부평구 수변로 249,A02081300,65
2826731,해비치 스타라이트 드론쇼,20220902,20220912,126.8447799,33.32066362,제주특별자치도 서귀포시 민속해안로 537,A02070200,267
2826640,2023 새만금 제25회 세계스카우트잼버리,20230801,20230812,126.5969913,35.71125547,전라북도 부안군 신재생에너지로 28 컨벤션센터,A02081300,234
2826292,혜택이 비처럼 쏟아지는 ‘남산 걷기 챌린지’,20220701,20220722,126.9878734,37.55117009,서울특별시 용산구 남산공원길 105 YTN서울타워,A02081300,55
2826119,춘천술페스타,20221007,20221008,127.7021518,37.87350123,강원도 춘천시 스포츠타운길399번길 25 KT&G상상마당 춘천아트센터,A02070200,153
2826051,2022 한옥자원활용 야간상설공연 남원창극 “가인춘향”,20220514,20220924,127.3808852,35.40345382,전라북도 남원시 월매길 12,A02081300,232
2825988,2022 SAC FESTA 밤도깨비 상영회,20220702,20220813,127.0134703,37.48048431,서울특별시 서초구 남부순환로 2406 예술의전당,A02081300,49
2825986,이건명과 함께 하는 블루밍 서머 나잇,20220723,20220723,127.5239353,37.66138092,경기도 가평군 한서로268번길 157,A02081300,110
2825852,손에손에 뮤직페스타 in 서울,20220727,20220731,126.958052,37.51771789,서울특별시 용산구 양녕로 445,A02081300,55
2825850,남방큰돌고래의 날,20220717,20220717,126.1715448,33.27756605,제주특별자치도 서귀포시 도원로17번길 5-7,A02070200,267
2825667,이탈리아마을 베니스가면축제,20220701,20220831,127.4909256,37.71505741,경기도 가평군 호반로 1063 쁘띠프랑스,A02070200,110
2825580,2022 대전 세계지방정부연합(UCLG) 총회,20221010,20221014,127.3916945,36.37502126,대전광역시 유성구 엑스포로 107 대전컨벤션센터,A02081300,73
2825285,2022년 청와대 한여름 밤의 산책,20220720,20220801,126.9746792,37.58397993,서울특별시 종로구 청와대로 1 청와대,A02081300,57
2825283,제1회 어쩌다 연극 페스티벌,20220801,20220830,126.9999658,37.5838054,서울특별시 종로구 창경궁로 254 동원빌딩,A02081100,57
2825126,학회창립 50주년 기념 제 92차 한국관광학회 부산국제학술대회,20220713,20220715,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02081300,103
2824962,숲으로 떠나는 월드뮤직 여행,20220715,20220731,127.525509,37.79632082,강원도 춘천시 남이섬길 1 남이섬,A02070200,153
2824953,허암예술제,20230520,20230520,126.6779234,37.56630725,인천광역시 서구 승학로 525 서구국민체육센터,A02070200,66
2824865,프리미엄 맥주축제,20220817,20220821,126.768921,37.65533739,경기도 고양시 일산동구 호수로 595 고양꽃전시관,A02070200,111
2824857,2022 괴산세계유기농산업엑스포,20220930,20221016,127.7834945,36.81474179,충청북도 괴산군 임꺽정로 113,A02080600,159
2824778,광화원 도심 속 미디어 정원,20220114,20231231,126.9730879,37.57591695,서울특별시 종로구 사직로 130 3호선 경복궁역,A02080500,57
2824722,2012여수세계박람회 10주년 기념행사,20220722,20220731,127.7465197,34.75222511,전라남도 여수시 박람회길 1 국제관,A02080600,255
2824679,동아시아 청소년 문화예술제,20220722,20220723,129.1831974,35.86204018,경상북도 경주시 석현로 123 화랑마을,A02070200,187
2824610,음성 갑산체리마을축제,20220611,20220612,127.7547476,36.89287951,충청북도 음성군 갑산로252번길 12-5,A02070200,164
2824526,율봄식물원 토마토 시즌,20230527,20230730,127.2714193,37.47154278,경기도 광주시 태허정로 267-54,A02070200,114
2824383,"무지개숲 니지모리스튜디오 ""소죠마츠리""",20230505,20230514,127.0924044,37.87961986,경기도 동두천시 천보산로 567-12,A02070200,119
2824374,목포 뮤직플레이,20220930,20221002,126.4210769,34.79376476,전라남도 목포시 남농로 135 목포자연사박물관,A02070200,250
2824176,MBC 강변가요제 뉴챌린지,20220903,20220903,127.8340575,37.36462936,강원도 원주시 소금산길 12,A02081300,149
2823966,동작LINK상권 공방길 사이사이 마을축제,20221015,20221015,126.9793983,37.48192798,서울특별시 동작구 동작대로13길 22 서울남사초등학교,A02070200,46
2823607,강원콘텐츠코리아랩 게임 페스티벌,20220625,20220626,127.6904189,37.89336537,강원도 춘천시 박사로 854 강원정보문화진흥원,A02070200,153
2823604,VACATION IN SNOOPY GARDEN,20220609,20220831,126.7786189,33.44340178,제주특별자치도 제주시 금백조로 930,A02081300,268
2823581,미디어아트 아이스 쇼 G-SHOW : DRAGON FLOWER,20220805,20220904,128.9012656,37.77628259,강원도 강릉시 수리골길 98 강릉하키센터,A02070200,141
2823483,달밤소풍,20220701,20220821,127.3843173,36.37844574,대전광역시 유성구 도룡동,A02070200,73
2823481,아산문화재야행,20230602,20230605,127.0138521,36.7303127,충청남도 아산시 외암민속길 5,A02070200,179
2823399,비체올린 능소화축제,20230531,20230731,126.2177587,33.34920329,제주특별자치도 제주시 판조로 253-6,A02070200,268
2823180,태안 수국꽃박람회,20220610,20220710,126.3367971,36.50116622,충청남도 태안군 꽃지해안로 400,A02070200,183
2823085,동아시아 주류문화 페스티벌,20220609,20220612,129.2879694,35.83846705,경상북도 경주시 보문로 507,A02070200,187
2822797,서울 파크 뮤직 페스티벌,20220625,20220626,127.1150682,37.52060926,서울특별시 송파구 올림픽로 424 올림픽공원,A02070200,52
2822579,광주역 도시재생 달빛마켓,20220603,20220604,126.9098079,35.16429777,광주광역시 북구 무등로 239,A02081300,86
2822559,2022 CJ대한통운 슈퍼레이스 챔피언십 3라운드 나이트레이스,20220611,20220611,128.2902387,38.00692737,강원도 인제군 상하답로 130,A02081300,150
2822475,"제2기 자문밖아트레지던시 오픈스튜디오_자문밖, 안으로 Part 1",20220610,20220612,126.9755811,37.61199891,서울특별시 종로구 평창31길 5,A02081300,57
2822323,2022 버스킹홀릭 inn 강릉,20220611,20221030,128.8976276,37.75583211,강원도 강릉시 경강로 2111 임당시장,A02081300,141
2822295,생생문화재 중랑구 체험학습,20230128,20231202,127.1143994,37.59903069,서울특별시 중랑구 망우로91길 2,A02081300,59
2822283,제3회 김해국제의생명과학축제,20220617,20220618,128.8637514,35.22208127,경상남도 김해시 흥동로 138,A02080600,212
2822272,화담숲 여름 수국 축제,20220601,20220703,127.289438,37.34081659,경기도 광주시 도척윗로 278-1,A02070200,114
2822049,2022 국토발전전시관 문화행사,20220528,20220529,126.9700968,37.56686239,서울특별시 중구 정동길 18 국토발전전시관,A02081300,58
2822042,何時何地 하시하지,20220609,20220611,127.4213432,36.32701339,대전광역시 중구 중앙로 101,A02080200,74
2821859,대한민국 상생 영수증콘서트,20220618,20220619,128.8971158,37.7793516,강원도 강릉시 수리골길 102 강릉아레나,A02081300,141
2821777,영재국악회 국악공연,20220501,20231231,126.9932865,37.55977752,서울특별시 중구 퇴계로34길 28 남산골한옥마을,A02081300,58
2821766,2022 한강크로스스위밍챌린지,20220903,20220903,127.0867542,37.51767853,서울특별시 송파구 한가람로 65 한강사업본부 잠실안내센터,A02081200,52
2821571,2022년 북촌 한옥 역사관 상반기 특별행사,20220531,20220610,126.9870781,37.58235812,서울특별시 종로구 계동4길 3,A02081300,57
2821437,공주 유구색동수국정원 꽃 축제,20220617,20220619,126.956276,36.55445135,충청남도 공주시 창말길 44,A02070200,171
2821426,2022 로컬문화콘텐츠 직거래 장터 <수문장>,20220604,20220606,127.0594632,37.28587992,경기도 수원시 영통구 광교중앙로 140 수원컨벤션센터,A02081300,122
2821221,"2022 살아 숨 쉬는 향교·서원 만들기[내가 찾는 행복, 과거로 미래로]",20220501,20220731,128.4752051,37.18570089,강원도 영월군 영월향교길 64 영월향교,A02081300,148
2820560,인천 아트북페어 「싱얼롱페이퍼」,20220604,20220604,126.6204702,37.4726088,인천광역시 중구 제물량로218번길 3 인천아트플랫폼,A02070200,69
2820012,PRESENT OF JEJU - GROWING IN SNOOPYGARDEN,20220505,20220531,126.7786189,33.44340178,제주특별자치도 제주시 금백조로 930,A02081300,268
2819891,2022 예술한류 콜로키엄 [상반기],20220527,20220527,127.0579849,37.60504842,서울특별시 성북구 화랑로32길 146-37 한국예술종합학교,A02081300,51
2819807,강천섬 휴[休]콘서트,20220917,20220917,127.6956182,37.2342502,경기도 여주시 강천면 강천리,A02081300,129
2819403,2023 강남디자인위크,20230526,20230530,127.0225158,37.51125313,서울특별시 강남구 논현동,A02080600,35
2819336,광태소극장 독립영화관 2022 감독전,20220424,20221127,126.9356471,37.4688426,서울특별시 관악구 호암로22길 51,A02081100,39
2819244,이월드 퍼플 아일랜드,20230501,20230630,128.5601218,35.85505158,대구광역시 달서구 두류공원로 200,A02070200,76
2819184,5월 레이싱 이스포츠 패밀리 대전,20220514,20220514,127.3802705,36.37599317,"대전광역시 유성구 대덕대로 480 대전 C.T센터, 스튜디오큐브",A02081200,73
2819167,남산 한국의 맛 축제,20220922,20220925,126.9932865,37.55977752,서울특별시 중구 퇴계로34길 28 남산골한옥마을,A02070200,58
2818863,청주민족예술제,20220511,20220515,127.4903756,36.642884,충청북도 청주시 상당구 교동로3번길 121,A02070200,168
2818861,"2022년 나의 책, 나의 인문기행 남해지역 탐방",20220722,20220723,127.0045484,37.49768216,서울특별시 서초구 반포대로 201 국립중앙도서관,A02081300,49
2818859,고양시 청소년축제 <우리는 Z금>,20220528,20220528,126.8297579,37.62594468,경기도 고양시 덕양구 중앙로633번길 25 고양시청소년수련관,A02070200,111
2818857,유기농데이,20230603,20230603,126.9779154,37.56935391,서울특별시 중구 태평로1가,A02070200,58
2818844,광주 국화전시회,20221007,20221023,126.8405589,35.14671526,광주광역시 서구 상무누리로 30 김대중컨벤션센터,A02070200,87
2818837,묘현례,20230428,20230501,126.9951472,37.57103458,서울특별시 종로구 종로 157 종묘공원,A02070200,57
2818501,제128주년 동학농민혁명 기념식 및 동학농민혁명기념공원 개원식,20220511,20220511,126.8300531,35.63184901,전라북도 정읍시 동학로 742 동학농민혁명기념관,A02081300,241
2818498,N서울타워 ‘봄N페스티벌’,20220501,20220531,126.9878734,37.55117009,서울특별시 용산구 남산공원길 105 YTN서울타워,A02070200,55
2818396,김해 꽃 축제,20230511,20230514,129.0001276,35.25313863,경상남도 김해시 대동면 조눌리,A02070200,212
2818221,BLOSSOM THE HOPE,20230502,20230507,127.059218,37.5119176,서울특별시 강남구 영동대로 513 코엑스,A02070200,35
2818215,한반도의 범과 생태계,20220426,20220912,126.7194584,36.02713542,충청남도 서천군 금강로 1210,A02081300,178
2818138,창경궁 야연,20230502,20230519,126.9964635,37.57893368,서울특별시 종로구 창경궁로 185 창경궁,A02070200,57
2817965,대구인물기행,20220507,20220612,128.588155,35.86914495,대구광역시 중구 남성로 7-1,A02070200,82
2817255,휴애리 여름 수국축제,20230525,20230720,126.6336401,33.30831716,제주특별자치도 서귀포시 신례동로 256 휴애리,A02070200,267
2817248,동심을 상상해봄,20230505,20230505,126.9811903,37.26658076,경기도 수원시 권선구 서둔로 166,A02070200,122
2816994,서구 생생문화재 주간 서구마블,20220505,20220505,126.6711169,37.52643399,인천광역시 서구 염곡로464번길 15,A02070200,66
2816986,2023 키스포츠 페스티벌 대구 엑스코,20230429,20230430,128.613099,35.90711333,대구광역시 북구 엑스코로 10 대구전시컨벤션센터,A02081200,79
2816941,"지성(知性)애(愛) 빠지다, 부평향교",20220513,20221022,126.7207175,37.53954723,인천광역시 계양구 향교로 19 부평향교(지정문화재),A02081300,61
2816928,달빛가득 부평향교,20220513,20220513,126.7207175,37.53954723,인천광역시 계양구 향교로 19 부평향교(지정문화재),A02070200,61
2816651,성주참외&생명문화축제,20230518,20230521,128.2800726,35.91580346,경상북도 성주군 성밖숲길 30 성밖숲관리사무소,A02070200,195
2816502,2023 서울서커스페스티벌,20230505,20230507,126.9811705,37.57748913,서울특별시 종로구 송현동 49-19,A02081300,57
2816278,2023 영등포 관광 세일 페스타,20230401,20231031,0,0,,A02081300,54
2816226,디지털노마드페스티벌,20220728,20220803,126.9273157,37.52714957,서울특별시 영등포구 여의대로 108 파크원,A02070200,54
2816127,제15회 해피사이언스 축제,20230422,20230423,127.0047139,37.44086653,경기도 과천시 상하벌로 110 국립과천과학관,A02080600,112
2815759,서울대공원 꽃의 숲 산책,20220401,20220430,127.0141187,37.43649776,경기도 과천시 대공원광장로 102 서울대공원,A02081300,112
2815419,한국민속촌 삼짇날: 소꿉놀이,20220402,20220501,127.1145952,37.25676484,경기도 용인시 기흥구 민속촌로 90 한국민속촌,A02081300,132
2815204,플레이엑스포(Playx4),20220512,20220515,126.7420787,37.66474971,경기도 고양시 일산서구 킨텍스로 217-59 제2킨텍스,A02080600,111
2815176,아트부산,20220513,20220515,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02080500,103
2815173,GROWING IN SNOOPYGARDEN,20220401,20220430,126.7786189,33.44340178,제주특별자치도 제주시 금백조로 930,A02081300,268
2814415,N서울타워 벚꽃 페스티벌 ‘Blossom TOWER’,20230401,20230430,126.9878734,37.55117009,서울특별시 용산구 남산공원길 105 YTN서울타워,A02070200,55
2812160,이데일리와 함께하는 캠핑요리축제,20230429,20230430,127.5210643,37.82095121,경기도 가평군 자라섬로 60 자라섬안내소,A02070200,110
2811508,벽초지수목원 봄꽃축제,20230414,20230531,126.8740711,37.80148058,경기도 파주시 부흥로 242 벽초지문화수목원,A02070200,136
2810921,화담숲 봄 수선화 축제,20220318,20220430,127.289438,37.34081659,경기도 광주시 도척윗로 278-1,A02070200,114
2810915,트레일 퀸즈 페스타,20220416,20220416,127.0341382,37.46800835,서울특별시 서초구 바우뫼로12길 70 더케이서울호텔,A02081300,49
2810502,동아시아문화도시 경주,20220325,20221118,129.2244134,35.8559722,경상북도 경주시 양정로 260 경주시청,A02081300,187
2810416,피나클랜드 튤립/수선화 축제,20230324,20230530,126.9263423,36.87251977,충청남도 아산시 월선길 20-42,A02070200,179
2809910,휴애리 봄 수국축제,20230407,20230531,126.6336401,33.30831716,제주특별자치도 서귀포시 신례동로 256 휴애리,A02070200,267
2809892,2022 제1회 통영국제트리엔날레,20220318,20220508,128.4284249,34.82854246,경상남도 통영시 도남로 224,A02080500,224
2809535,남산봉수의식 등 전통문화 재현행사,20230101,20231231,126.9836899,37.56982062,서울특별시 종로구 종로 54 보신각,A02080100,57
2809281,고창농촌영화제,20221028,20221030,126.6846961,35.43377737,전라북도 고창군 녹두로 1265 고창군농산물유통센타,A02081300,229
2808963,송파둘레길 벚꽃나들이,20220325,20220403,127.106683,37.51486255,서울특별시 송파구 올림픽로 326 송파구청,A02070200,52
2807078,2022대한민국불교문화엑스포,20220407,20220410,128.6131212,35.90721054,"대구광역시 북구  엑스코로 (10, 대구전시컨벤션센터)",A02080600,79
2806137,"2023 통영국제음악제 ""BEYOND BORDERS""",20230331,20230409,128.4402184,34.8262346,"경상남도 통영시  큰발개1길 (38, 통영국제음악당)",A02080900,224
2805988,서울커피페스티벌,20221123,20221126,127.059443,37.51171485,"서울특별시 강남구  영동대로 (513, 코엑스)",A02070200,35
2805957,제11회 월드커피리더스포럼,20221123,20221126,127.059443,37.51171485,"서울특별시 강남구  영동대로 (513, 코엑스)",A02081300,35
2804916,"석촌호수의 가을과 겨울, 그리고 루미나리에",20221028,20221031,127.1042611,37.51195174,서울특별시 송파구 송파나루길 206 송파관광정보센터,A02070200,52
2702333,카운트다운부산,20221231,20230101,129.1206282,35.15413806,부산광역시 수영구 민락동,A02070200,99
2802702,동장군축제,20221223,20230205,127.4095587,38.07304199,경기도 포천시 포화로 236-11,A02070200,138
2802346,2022 보령해양머드박람회,20220716,20220815,126.5152164,36.3171154,충청남도 보령시 대천항로 204,A02080600,175
2802077,제1회 과학영재교육 페스티벌,20211229,20211230,127.0328439,37.46633353,서울특별시 서초구 바우뫼로12길 70,A02081300,49
2797005,디지털문화유산전,20220603,20220605,127.107587,36.4666363,충청남도 공주시 고마나루길 90,A02070200,171
2796990,함양고종시 곶감축제,20221230,20230101,127.7231184,35.52584041,경상남도 함양군 함양읍 교산리,A02070200,227
2789700,운정호수공원 불꽃축제,20221126,20221126,126.7601366,37.72016302,경기도 파주시 경의로 1151,A02070200,136
2787200,서울국제정원박람회,20220930,20221006,127.044544,37.61972425,서울특별시 강북구 월계로 173 북서울꿈의숲,A02080600,37
2786391,광안리 M(Marvelous) 드론 라이트쇼,20220402,20231231,129.1185506,35.15382695,부산광역시 수영구 광안해변로 219,A02081300,99
2785802,2022 고양 세계태권도품새선수권대회,20220421,20220424,126.7435147,37.66503303,경기도 고양시 일산서구 킨텍스로 217-59,A02081300,111
2785797,"겨울, 청계천의 빛",20221216,20221231,126.9776155,37.56913171,서울 중구 태평로1가 1,A02070200,58
2784074,미구엘 슈발리에 제주 특별전,20211108,20221130,126.9279812,33.43267482,제주특별자치도 서귀포시 성산읍 섭지코지로 95,A02081300,267
2783987,부산 희망 드림 빛축제,20221205,20230407,129.0558807,35.16549392,부산광역시 부산진구 시민공원로 73,A02070200,94
2778356,영주세계풍기인삼엑스포,20220930,20221023,128.519316,36.86771602,경상북도 영주시 신재로 964,A02070100,199
2774275,2023 목포해상W쇼,20230429,20231125,126.4330118,34.7962369,전라남도 목포시 상동,A02081300,250
2772022,동대문구 문화재야행-월하홍릉,20220930,20221001,127.0430395,37.58834176,서울특별시 동대문구 홍릉로 90 영휘원,A02070200,45
2770434,대전 빵 축제 빵모았당,20220521,20220522,127.4209793,36.32676341,대전광역시 중구 중앙로 101,A02070200,74
2770031,부산 사회적경제한마당,20221015,20221015,129.0327345,35.09864543,부산광역시 중구 광복로 72-1,A02070200,102
2769990,대한민국 우리술 대축제,20221118,20221120,127.0407515,37.46739188,서울특별시 서초구 강남대로 27 AT센터,A02070200,49
2769942,제6회 강원도 평생학습박람회 & 제13회 횡성 평생학습축제,20220923,20220925,127.9782825,37.49072023,강원도 횡성군 문예로 75 횡성 문화체육공원,A02070200,158
2767667,울산국제아트페어,20220701,20220703,129.1317772,35.55571542,울산광역시 울주군 삼남읍 울산역로 255,A02080500,108
2767541,제16회 전북과학축전,20220826,20220901,127.128268,35.85558425,전라북도 전주시 덕진구 보훈누리로 63 창의체험관,A02080500,240
2766527,문화가 있는 날 청춘마이크 페스티벌,20221015,20221016,126.9763211,37.5720619,서울특별시 종로구 세종대로 175,A02070200,57
2766000,나오라쇼,20211001,20211130,127.8340575,37.36462936,강원도 원주시 지정면 소금산길 12,A02081300,149
2764526,인천 독서대전,20220924,20221002,126.6552221,37.38846641,인천광역시 연수구 해돋이로 51,A02070200,67
2763694,대전 반려동물 문화축제,20221029,20221030,127.384479,36.4597781,대전광역시 유성구 금고길 7,A02070200,73
2763262,행주가 예술이야,20230428,20230514,126.8264702,37.59612031,경기도 고양시 덕양구 행주로15번길 89,A02070200,111
2761414,제6회 SAFE 대전안전체험한마당,20220902,20220903,127.387984,36.36592502,대전광역시 서구 둔산대로 169 한밭수목원,A02081300,72
2761411,금천하모니축제,20230513,20230514,126.8955206,37.45649332,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,A02070200,42
2759788,서리풀책문화축제,20221022,20221022,127.0333739,37.48427034,"서울특별시 서초구 남부순환로 2584 서초구청, 서초구의회",A02070200,49
2759249,경산대추축제 & 농산물한마당,20221022,20221023,128.743401,35.81991728,경상북도 경산시 남매로 100 경산생활체육공원,A02070200,186
2759022,화성 학생동아리 축제,20221022,20221022,127.0635957,37.20568928,경기도 화성시 동탄공원로2길 22,A02070200,140
2758373,대청호대덕뮤직페스티벌,20220916,20220918,127.4748429,36.46935361,대전광역시 대덕구 대청로570번길 57-13,A02070200,70
2758030,당진해나루 황토고구마 홍보판촉행사,20221001,20221002,126.5992038,36.9238109,충청남도 당진시 고대로 33 게이트볼경기장,A02070200,174
2758007,경기마을미디어축제,20221104,20221104,126.8829033,37.41873359,경기도 광명시 양지로 17,A02070200,113
2757751,제2회 전주거리 인형극제,20221022,20221029,127.1411179,35.81621951,전라북도 전주시 완산구 전라감영2길 37,A02080200,240
2757747,부산세계시민축제,20230520,20230520,129.1270688,35.17100296,부산광역시 해운대구 수영강변대로 120 영화의전당,A02070200,103
2757715,해남미남(味南)축제,20221111,20221113,126.6181805,34.49795678,전라남도 해남군 삼산면 구림리 144,A02070200,263
2757584,2023 강릉 세계합창대회,20230703,20230713,128.8971158,37.7793516,강원도 강릉시 수리골길 102 강릉아레나,A02081300,141
2757239,전라북도무형문화재 한마당축제,20220929,20221001,127.1500366,35.81421434,전라북도 전주시 완산구 태조로 44 경기전,A02070200,240
2757229,대구 정신건강축제,20221014,20221015,128.613099,35.90711333,대구광역시 북구 엑스코로 10 대구전시컨벤션센터,A02070200,79
2757148,통영 문화재 야행,20230505,20230506,128.4235415,34.84609874,통영시 세병로 20,A02070200,224
2756476,조선왕릉문화제,20220924,20221023,127.1015912,37.63287375,서울특별시 노원구 화랑로 727 대한체육회선수촌,A02070200,43
2756396,밤의 석조전,20230411,20230511,126.9749297,37.56614867,서울특별시 중구 세종대로 99,A02070200,58
2756253,부여 세계유산 미디어아트 페스티벌,20220916,20221015,126.9148563,36.28480099,충청남도 부여군 부소로 31 부소산성,A02070200,176
2755544,서울릴랙스위크,20230301,20230430,127.0707674,37.49608909,서울특별시 강남구 남부순환로 3104 SETEC,A02070200,35
2755521,밀양문화재야행,20220819,20220821,128.7552702,35.49217114,경상남도 밀양시 중앙로 324,A02070200,215
2755436,영월동강 붉은 메밀축제,20221001,20221016,128.5141921,37.22258071,강원도 영월군 영월읍 삼옥2리 먹골마을 동강변,A02070200,148
2755201,제3회 용인시 평생학습 박람회,20220930,20221001,127.1775066,37.24130387,경기도 용인시 처인구 중부대로 1199,A02080600,132
2755115,푸드앤비어 페스티벌,20220902,20220904,126.7683209,37.66108116,경기도 고양시 일산동구 중앙로 1305-56 라페스타D,A02070200,111
2755058,펫츠런 고양,20221202,20221203,126.7700763,37.65798155,경기도 고양시 일산동구 중앙로 1271-4,A02070200,111
2755016,강주해바라기 축제,20220826,20220904,128.3322314,35.32086884,경상남도 함안군 강주4길 16,A02070200,226
2754710,대한민국 산림박람회,20221018,20221023,127.4997174,34.92863995,전라남도 순천시 국가정원1호길 47 순천만국제습지센터,A02080600,253
2754421,괴산김장축제,20221104,20221106,127.7866914,36.81503348,충청북도 괴산군 임꺽정로 90 괴산군청,A02070200,159
2753551,북촌의 날 '100년지기(百年知己)',20211015,20211024,126.9862894,37.5791307,서울특별시 종로구 계동길 37,A02070200,57
2753100,환상마켓 시즌 3,20221008,20221009,126.868017,37.47615166,경기도 광명시 철산로 13 철산역,A02081300,113
2753086,정신건강축제 - 내 마음을 가꾸는 정원,20221004,20221231,126.9230348,37.55429079,서울특별시 마포구 홍익로 18,A02070200,47
2753041,피나클랜드 국화축제,20220923,20221127,126.9263423,36.87251977,충청남도 아산시 월선길 20-42,A02070200,179
2751126,김천포도축제 with 팜&컬쳐 페스타,20221007,20221009,128.087889,36.13763031,경상북도 김천시 운동장길 1 김천종합스포츠타운,A02070200,191
2751090,수원화성 미디어아트쇼,20220923,20221023,127.0120008,37.28720392,수원시 장안구 영화동 320-2,A02070200,122
2750331,공산성 미디어아트 '백제연화',20220917,20221016,127.1237189,36.46525619,충청남도 공주시 웅진로 280,A02070200,171
2749453,옥천문화재야행,20211008,20211009,127.5851622,36.31636475,충청북도 옥천군 옥천읍 향수길 100,A02070200,163
2749334,2023 아세안마켓,20230603,20230604,129.182075,35.17517573,부산광역시 해운대구 좌동로 162,A02081300,103
2748395,남구 청년예술제,20220916,20220918,128.5768987,35.83134346,대구광역시 남구 앞산순환로 478,A02070200,75
2747639,춘천 반려동물 페스티벌,20230513,20230514,127.66204,37.73648863,강원도 춘천시 남산면 충효로 437,A02070200,153
2746930,감악산 꽃&별 여행,20220923,20221003,127.9199604,35.5901644,경상남도 거창군 연수사길 456 감악산ARGO-F관측소,A02070200,210
2743817,안무가 매칭 프로젝트 제23회 생생 춤 페스티벌,20211014,20211017,127.00286,37.58253338,서울특별시 종로구 대학로10길 15-15,A02070200,57
2740964,서울청년주간,20210911,20210917,126.9784044,37.56666256,서울특별시 중구 세종대로 110,A02070200,58
2740921,제22회 부산과학축전,20230422,20230423,129.1355209,35.16874503,부산광역시 해운대구 APEC로 55 벡스코,A02080600,103
2740109,고창 청농원 핑크뮬리 축제,20220916,20221106,126.535072,35.37364279,전라북도 고창군 공음면 청천길 41-27,A02070200,229
2740046,2022 한복문화주간,20221017,20221023,126.9816146,37.58865451,서울특별시 중구 다동,A02081300,58
2739974,대전청년주간,20220916,20220918,127.3802705,36.37599317,"대전광역시 유성구 대덕대로 480 대전 C.T센터, 스튜디오큐브",A02070200,73
2739356,제주잇쇼,20210823,20211031,126.4992561,33.48627035,온라인 개최,A02070200,268
2738786,서울세계도시문화축제,20230617,20230618,126.9768377,37.57223411,서울특별시 종로구 세종대로 175 세종이야기,A02070200,58
2738577,서울청년예술축제 판뙤(되)기,20211001,20211003,127.0468279,37.69083269,온라인개최,A02070200,44
2738394,충주 달달 문화재 야행,20220922,20220924,127.8662091,37.01789217,충청북도 충주시 탑정안길 6,A02070200,169
